Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
0,100,60,80,8.5,500,10,0
0,105,60,80,8.5,500,10,0
0,110,60,80,8.5,500,10,0
0,115,60,80,8.5,500,10,0
0,120,60,80,8.5,500,10,0
0,100,65,60,7.5,600,15,0
0,105,65,60,7.5,600,15,0
0,110,65,60,7.5,600,15,0
0,115,65,60,7.5,600,15,0
0,120,65,60,7.5,600,15,0
0,100,70,65,8.0,500,20,0
0,105,70,65,8.0,500,20,0
0,110,70,65,8.0,500,20,0
0,115,70,65,8.0,500,20,0
0,120,70,65,8.0,500,20,0
0,100,75,70,8.5,600,25,0
0,105,75,70,8.5,600,25,0
0,110,75,70,8.5,600,25,0
0,115,75,70,8.5,600,25,0
0,120,75,70,8.5,600,25,0
0,100,80,75,7.5,500,30,0
0,105,80,75,7.5,500,30,0
0,110,80,75,7.5,500,30,0
0,115,80,75,7.5,500,30,0
0,120,80,75,7.5,500,30,0
4,50,30,20,6.5,600,20,5
4,55,30,20,6.5,600,20,5
4,60,30,20,6.5,600,20,5
4,50,35,25,7.0,700,25,5
4,55,35,25,7.0,700,25,5
4,60,35,25,7.0,700,25,5
4,50,40,30,7.5,600,30,5
4,55,40,30,7.5,600,30,5
4,60,40,30,7.5,600,30,5
4,50,30,25,6.5,700,20,5
4,55,30,25,6.5,700,20,5
4,60,30,25,6.5,700,20,5
4,50,35,30,7.0,600,25,5
4,55,35,30,7.0,600,25,5
4,60,35,30,7.0,600,25,5
4,50,40,20,7.5,700,30,5
4,55,40,20,7.5,700,30,5
4,60,40,20,7.5,700,30,5
4,50,30,30,6.5,600,20,5
4,55,30,30,6.5,600,20,5
4,60,30,30,6.5,600,20,5
4,50,35,20,7.0,700,25,5
4,55,35,20,7.0,700,25,5
4,60,35,20,7.0,700,25,5
4,50,40,25,7.5,600,30,5
4,55,40,25,7.5,600,30,5
4,60,40,25,7.5,600,30,5
4,60,40,40,6.0,500,15,15
4,65,40,40,6.0,500,15,15
4,70,40,40,6.0,500,15,15
4,75,40,40,6.0,500,15,15
4,80,40,40,6.0,500,15,15
4,60,45,45,6.5,600,20,15
4,65,45,45,6.5,600,20,15
4,70,45,45,6.5,600,20,15
4,75,45,45,6.5,600,20,15
4,80,45,45,6.5,600,20,15
4,60,50,50,7.0,500,25,15
4,65,50,50,7.0,500,25,15
4,70,50,50,7.0,500,25,15
4,75,50,50,7.0,500,25,15
4,80,50,50,7.0,500,25,15
4,60,55,55,7.5,600,30,15
4,65,55,55,7.5,600,30,15
4,70,55,55,7.5,600,30,15
4,75,55,55,7.5,600,30,15
4,80,55,55,7.5,600,30,15
4,60,60,60,6.0,500,15,15
4,65,60,60,6.0,500,15,15
4,70,60,60,6.0,500,15,15
4,75,60,60,6.0,500,15,15
4,80,60,60,6.0,500,15,15
4,60,40,45,6.5,600,20,15
4,65,40,45,6.5,600,20,15
4,70,40,45,6.5,600,20,15
4,75,40,45,6.5,600,20,15
4,80,40,45,6.5,600,20,15
4,60,45,50,7.0,500,25,15
4,65,45,50,7.0,500,25,15
4,70,45,50,7.0,500,25,15
4,75,45,50,7.0,500,25,15
4,80,45,50,7.0,500,25,15
4,60,50,55,7.5,600,30,15
4,65,50,55,7.5,600,30,15
4,70,50,55,7.5,600,30,15
4,75,50,55,7.5,600,30,15
4,80,50,55,7.5,600,30,15
4,60,55,60,6.0,500,15,15
4,65,55,60,6.0,500,15,15
4,70,55,60,6.0,500,15,15
4,75,55,60,6.0,500,15,15
4,80,55,60,6.0,500,15,15
4,60,60,40,6.5,600,20,15
4,65,60,40,6.5,600,20,15
4,70,60,40,6.5,600,20,15
4,75,60,40,6.5,600,20,15
4,80,60,40,6.5,600,20,15
4,60,40,50,7.0,500,25,15
4,65,40,50,7.0,500,25,15
4,70,40,50,7.0,500,25,15
4,75,40,50,7.0,500,25,15
4,80,40,50,7.0,500,25,15
4,60,45,55,7.5,600,30,15
4,65,45,55,7.5,600,30,15
4,70,45,55,7.5,600,30,15
4,75,45,55,7.5,600,30,15
4,80,45,55,7.5,600,30,15
4,60,50,60,6.0,500,15,15
4,65,50,60,6.0,500,15,15
4,70,50,60,6.0,500,15,15
4,75,50,60,6.0,500,15,15
4,80,50,60,6.0,500,15,15
4,60,55,40,6.5,600,20,15
4,65,55,40,6.5,600,20,15
4,70,55,40,6.5,600,20,15
4,75,55,40,6.5,600,20,15
4,80,55,40,6.5,600,20,15
4,60,60,45,7.0,500,25,15
4,65,60,45,7.0,500,25,15
4,70,60,45,7.0,500,25,15
4,75,60,45,7.0,500,25,15
4,80,60,45,7.0,500,25,15
4,60,40,55,7.5,600,30,15
4,65,40,55,7.5,600,30,15
4,70,40,55,7.5,600,30,15
4,75,40,55,7.5,600,30,15
4,80,40,55,7.5,600,30,15
4,60,45,60,6.0,500,15,15
4,65,45,60,6.0,500,15,15
4,70,45,60,6.0,500,15,15
4,75,45,60,6.0,500,15,15
4,80,45,60,6.0,500,15,15
4,60,50,40,6.5,600,20,15
4,65,50,40,6.5,600,20,15
4,70,50,40,6.5,600,20,15
4,75,50,40,6.5,600,20,15
4,80,50,40,6.5,600,20,15
4,60,55,45,7.0,500,25,15
4,65,55,45,7.0,500,25,15
4,70,55,45,7.0,500,25,15
4,75,55,45,7.0,500,25,15
4,80,55,45,7.0,500,25,15
4,60,60,50,7.5,600,30,15
4,65,60,50,7.5,600,30,15
4,70,60,50,7.5,600,30,15
4,75,60,50,7.5,600,30,15
4,80,60,50,7.5,600,30,15
4,60,40,60,6.0,500,15,15
4,65,40,60,6.0,500,15,15
4,70,40,60,6.0,500,15,15
4,75,40,60,6.0,500,15,15
4,80,40,60,6.0,500,15,15
4,60,45,40,6.5,600,20,15
4,65,45,40,6.5,600,20,15
4,70,45,40,6.5,600,20,15
4,75,45,40,6.5,600,20,15
4,80,45,40,6.5,600,20,15
4,60,50,45,7.0,500,25,15
4,65,50,45,7.0,500,25,15
4,70,50,45,7.0,500,25,15
4,75,50,45,7.0,500,25,15
4,80,50,45,7.0,500,25,15
4,60,55,50,7.5,600,30,15
4,65,55,50,7.5,600,30,15
4,70,55,50,7.5,600,30,15
4,75,55,50,7.5,600,30,15
4,80,55,50,7.5,600,30,15
4,60,60,55,6.0,500,15,15
4,65,60,55,6.0,500,15,15
4,70,60,55,6.0,500,15,15
4,75,60,55,6.0,500,15,15
4,80,60,55,6.0,500,15,15
0,120,60,60,6.5,1000,20,11
0,125,60,60,6.5,1000,20,11
0,130,60,60,6.5,1000,20,11
0,135,60,60,6.5,1000,20,11
0,140,60,60,6.5,1000,20,11
0,145,60,60,6.5,1000,20,11
0,150,60,60,6.5,1000,20,11
0,120,65,65,7.0,1100,25,11
0,125,65,65,7.0,1100,25,11
0,130,65,65,7.0,1100,25,11
0,135,65,65,7.0,1100,25,11
0,140,65,65,7.0,1100,25,11
0,145,65,65,7.0,1100,25,11
0,150,65,65,7.0,1100,25,11
0,120,70,70,7.5,1200,30,11
0,125,70,70,7.5,1200,30,11
0,130,70,70,7.5,1200,30,11
0,135,70,70,7.5,1200,30,11
0,140,70,70,7.5,1200,30,11
0,145,70,70,7.5,1200,30,11
0,150,70,70,7.5,1200,30,11
0,120,75,75,8.0,1000,35,11
0,125,75,75,8.0,1000,35,11
0,130,75,75,8.0,1000,35,11
0,135,75,75,8.0,1000,35,11
0,140,75,75,8.0,1000,35,11
0,145,75,75,8.0,1000,35,11
0,150,75,75,8.0,1000,35,11
0,120,80,80,8.5,1100,20,11
0,125,80,80,8.5,1100,20,11
0,130,80,80,8.5,1100,20,11
0,135,80,80,8.5,1100,20,11
0,140,80,80,8.5,1100,20,11
0,145,80,80,8.5,1100,20,11
0,150,80,80,8.5,1100,20,11
0,120,60,65,6.5,1200,25,11
0,125,60,65,6.5,1200,25,11
0,130,60,65,6.5,1200,25,11
0,135,60,65,6.5,1200,25,11
0,140,60,65,6.5,1200,25,11
0,145,60,65,6.5,1200,25,11
0,150,60,65,6.5,1200,25,11
0,120,65,70,7.0,1000,30,11
0,125,65,70,7.0,1000,30,11
0,130,65,70,7.0,1000,30,11
0,135,65,70,7.0,1000,30,11
0,140,65,70,7.0,1000,30,11
0,145,65,70,7.0,1000,30,11
0,150,65,70,7.0,1000,30,11
0,120,70,75,7.5,1100,35,11
0,125,70,75,7.5,1100,35,11
0,130,70,75,7.5,1100,35,11
0,135,70,75,7.5,1100,35,11
0,140,70,75,7.5,1100,35,11
0,145,70,75,7.5,1100,35,11
0,150,70,75,7.5,1100,35,11
0,120,75,80,8.0,1200,20,11
0,125,75,80,8.0,1200,20,11
0,130,75,80,8.0,1200,20,11
0,135,75,80,8.0,1200,20,11
0,140,75,80,8.0,1200,20,11
0,145,75,80,8.0,1200,20,11
0,150,75,80,8.0,1200,20,11
0,120,80,60,8.5,1000,25,11
0,125,80,60,8.5,1000,25,11
0,130,80,60,8.5,1000,25,11
0,135,80,60,8.5,1000,25,11
0,140,80,60,8.5,1000,25,11
0,145,80,60,8.5,1000,25,11
0,150,80,60,8.5,1000,25,11
0,120,60,70,6.5,1100,30,11
0,125,60,70,6.5,1100,30,11
0,130,60,70,6.5,1100,30,11
0,135,60,70,6.5,1100,30,11
0,140,60,70,6.5,1100,30,11
0,145,60,70,6.5,1100,30,11
0,150,60,70,6.5,1100,30,11
0,120,65,75,7.0,1200,35,11
0,125,65,75,7.0,1200,35,11
0,130,65,75,7.0,1200,35,11
0,135,65,75,7.0,1200,35,11
0,140,65,75,7.0,1200,35,11
0,145,65,75,7.0,1200,35,11
0,150,65,75,7.0,1200,35,11
0,120,70,80,7.5,1000,20,11
0,125,70,80,7.5,1000,20,11
0,130,70,80,7.5,1000,20,11
0,135,70,80,7.5,1000,20,11
0,140,70,80,7.5,1000,20,11
0,145,70,80,7.5,1000,20,11
0,150,70,80,7.5,1000,20,11
0,120,75,60,8.0,1100,25,11
0,125,75,60,8.0,1100,25,11
0,130,75,60,8.0,1100,25,11
0,135,75,60,8.0,1100,25,11
0,140,75,60,8.0,1100,25,11
0,145,75,60,8.0,1100,25,11
0,150,75,60,8.0,1100,25,11
0,120,80,65,8.5,1200,30,11
0,125,80,65,8.5,1200,30,11
0,130,80,65,8.5,1200,30,11
0,135,80,65,8.5,1200,30,11
0,140,80,65,8.5,1200,30,11
0,145,80,65,8.5,1200,30,11
0,150,80,65,8.5,1200,30,11
0,120,60,75,6.5,1000,35,11
0,125,60,75,6.5,1000,35,11
0,130,60,75,6.5,1000,35,11
0,135,60,75,6.5,1000,35,11
0,140,60,75,6.5,1000,35,11
0,145,60,75,6.5,1000,35,11
0,150,60,75,6.5,1000,35,11
0,120,65,80,7.0,1100,20,11
0,125,65,80,7.0,1100,20,11
0,130,65,80,7.0,1100,20,11
0,135,65,80,7.0,1100,20,11
0,140,65,80,7.0,1100,20,11
0,145,65,80,7.0,1100,20,11
0,150,65,80,7.0,1100,20,11
0,120,70,60,7.5,1200,25,11
0,125,70,60,7.5,1200,25,11
0,130,70,60,7.5,1200,25,11
0,135,70,60,7.5,1200,25,11
0,140,70,60,7.5,1200,25,11
0,145,70,60,7.5,1200,25,11
0,150,70,60,7.5,1200,25,11
0,120,75,65,8.0,1000,30,11
0,125,75,65,8.0,1000,30,11
0,130,75,65,8.0,1000,30,11
0,135,75,65,8.0,1000,30,11
0,140,75,65,8.0,1000,30,11
0,145,75,65,8.0,1000,30,11
0,150,75,65,8.0,1000,30,11
0,120,80,70,8.5,1100,35,11
0,125,80,70,8.5,1100,35,11
0,130,80,70,8.5,1100,35,11
0,135,80,70,8.5,1100,35,11
0,140,80,70,8.5,1100,35,11
0,145,80,70,8.5,1100,35,11
0,150,80,70,8.5,1100,35,11
0,120,60,80,6.5,1200,20,11
0,125,60,80,6.5,1200,20,11
0,130,60,80,6.5,1200,20,11
0,135,60,80,6.5,1200,20,11
0,140,60,80,6.5,1200,20,11
0,145,60,80,6.5,1200,20,11
0,150,60,80,6.5,1200,20,11
0,120,65,60,7.0,1000,25,11
0,125,65,60,7.0,1000,25,11
0,130,65,60,7.0,1000,25,11
0,135,65,60,7.0,1000,25,11
0,140,65,60,7.0,1000,25,11
0,145,65,60,7.0,1000,25,11
0,150,65,60,7.0,1000,25,11
0,120,70,65,7.5,1100,30,11
0,125,70,65,7.5,1100,30,11
0,130,70,65,7.5,1100,30,11
0,135,70,65,7.5,1100,30,11
0,140,70,65,7.5,1100,30,11
0,145,70,65,7.5,1100,30,11
0,150,70,65,7.5,1100,30,11
0,120,75,70,8.0,1200,35,11
0,125,75,70,8.0,1200,35,11
0,130,75,70,8.0,1200,35,11
0,135,75,70,8.0,1200,35,11
0,140,75,70,8.0,1200,35,11
0,145,75,70,8.0,1200,35,11
0,150,75,70,8.0,1200,35,11
0,120,80,75,8.5,1000,20,11
0,125,80,75,8.5,1000,20,11
0,130,80,75,8.5,1000,20,11
0,135,80,75,8.5,1000,20,11
0,140,80,75,8.5,1000,20,11
0,145,80,75,8.5,1000,20,11
0,150,80,75,8.5,1000,20,11
0,20,40,20,6.0,600,25,4
0,25,40,20,6.0,600,25,4
0,30,40,20,6.0,600,25,4
0,20,45,25,6.5,700,30,4
0,25,45,25,6.5,700,30,4
0,30,45,25,6.5,700,30,4
0,20,50,30,7.0,800,25,4
0,25,50,30,7.0,800,25,4
0,30,50,30,7.0,800,25,4
0,20,55,35,7.5,600,30,4
0,25,55,35,7.5,600,30,4
0,30,55,35,7.5,600,30,4
0,20,60,40,6.0,700,25,4
0,25,60,40,6.0,700,25,4
0,30,60,40,6.0,700,25,4
0,20,40,25,6.5,800,30,4
0,25,40,25,6.5,800,30,4
0,30,40,25,6.5,800,30,4
0,20,45,30,7.0,600,25,4
0,25,45,30,7.0,600,25,4
0,30,45,30,7.0,600,25,4
0,20,50,35,7.5,700,30,4
0,25,50,35,7.5,700,30,4
0,30,50,35,7.5,700,30,4
0,20,55,40,6.5,800,25,4
0,25,55,40,6.5,800,25,4
0,30,55,40,6.5,800,25,4
0,20,60,20,7.0,600,30,4
0,25,60,20,7.0,600,30,4
0,30,60,20,7.0,600,30,4
0,20,40,30,7.5,700,25,4
0,25,40,30,7.5,700,25,4
0,30,40,30,7.5,700,25,4
0,20,45,35,6.0,800,30,4
0,25,45,35,6.0,800,30,4
0,30,45,35,6.0,800,30,4
0,20,50,40,7.0,600,25,4
0,25,50,40,7.0,600,25,4
0,30,50,40,7.0,600,25,4
0,20,55,20,7.5,700,30,4
0,25,55,20,7.5,700,30,4
0,30,55,20,7.5,700,30,4
0,20,60,25,6.0,800,25,4
0,25,60,25,6.0,800,25,4
0,30,60,25,6.0,800,25,4
0,20,40,35,6.5,600,30,4
0,25,40,35,6.5,600,30,4
0,30,40,35,6.5,600,30,4
0,20,45,40,7.5,700,25,4
0,25,45,40,7.5,700,25,4
0,30,45,40,7.5,700,25,4
0,20,50,20,6.0,800,30,4
0,25,50,20,6.0,800,30,4
0,30,50,20,6.0,800,30,4
0,20,55,25,6.5,600,25,4
0,25,55,25,6.5,600,25,4
0,30,55,25,6.5,600,25,4
0,20,60,30,7.0,700,30,4
0,25,60,30,7.0,700,30,4
0,30,60,30,7.0,700,30,4
0,20,40,40,6.0,800,25,4
0,25,40,40,6.0,800,25,4
0,30,40,40,6.0,800,25,4
0,20,45,20,6.5,600,30,4
0,25,45,20,6.5,600,30,4
0,30,45,20,6.5,600,30,4
0,20,50,25,7.5,700,25,4
0,25,50,25,7.5,700,25,4
0,30,50,25,7.5,700,25,4
0,20,55,30,6.0,800,30,4
0,25,55,30,6.0,800,30,4
0,30,55,30,6.0,800,30,4
0,20,60,35,6.5,600,20,4
0,25,60,35,6.5,600,20,4
0,30,60,35,6.5,600,20,4
0,40,30,20,6.0,300,20,10
0,45,30,20,6.0,300,20,10
0,50,30,20,6.0,300,20,10
0,55,30,20,6.0,300,20,10
0,60,30,20,6.0,300,20,10
0,40,35,25,6.5,400,25,10
0,45,35,25,6.5,400,25,10
0,50,35,25,6.5,400,25,10
0,55,35,25,6.5,400,25,10
0,60,35,25,6.5,400,25,10
0,40,40,30,7.0,300,30,10
0,45,40,30,7.0,300,30,10
0,50,40,30,7.0,300,30,10
0,55,40,30,7.0,300,30,10
0,60,40,30,7.0,300,30,10
0,40,30,25,6.0,400,20,10
0,45,30,25,6.0,400,20,10
0,50,30,25,6.0,400,20,10
0,55,30,25,6.0,400,20,10
0,60,30,25,6.0,400,20,10
0,40,35,30,6.5,300,25,10
0,45,35,30,6.5,300,25,10
0,50,35,30,6.5,300,25,10
0,55,35,30,6.5,300,25,10
0,60,35,30,6.5,300,25,10
0,40,40,20,7.0,400,30,10
0,45,40,20,7.0,400,30,10
0,50,40,20,7.0,400,30,10
0,55,40,20,7.0,400,30,10
0,60,40,20,7.0,400,30,10
0,40,30,30,6.0,300,20,10
0,45,30,30,6.0,300,20,10
0,50,30,30,6.0,300,20,10
0,55,30,30,6.0,300,20,10
0,60,30,30,6.0,300,20,10
0,40,35,20,6.5,400,25,10
0,45,35,20,6.5,400,25,10
0,50,35,20,6.5,400,25,10
0,55,35,20,6.5,400,25,10
0,60,35,20,6.5,400,25,10
0,40,40,25,7.0,300,30,10
0,45,40,25,7.0,300,30,10
0,50,40,25,7.0,300,30,10
0,55,40,25,7.0,300,30,10
0,60,40,25,7.0,300,30,10
0,20,40,20,6.0,700,25,2
0,25,40,20,6.0,700,25,2
0,30,40,20,6.0,700,25,2
0,20,45,25,6.5,800,30,2
0,25,45,25,6.5,800,30,2
0,30,45,25,6.5,800,30,2
0,20,50,30,7.0,700,35,2
0,25,50,30,7.0,700,35,2
0,30,50,30,7.0,700,35,2
0,20,40,25,6.0,800,25,2
0,25,40,25,6.0,800,25,2
0,30,40,25,6.0,800,25,2
0,20,45,30,6.5,700,30,2
0,25,45,30,6.5,700,30,2
0,30,45,30,6.5,700,30,2
0,20,50,20,7.0,800,35,2
0,25,50,20,7.0,800,35,2
0,30,50,20,7.0,800,35,2
0,20,40,30,6.0,700,25,2
0,25,40,30,6.0,700,25,2
0,30,40,30,6.0,700,25,2
0,20,45,20,6.5,800,30,2
0,25,45,20,6.5,800,30,2
0,30,45,20,6.5,800,30,2
0,20,50,25,7.0,700,35,2
0,25,50,25,7.0,700,35,2
0,30,50,25,7.0,700,35,2
4,30,20,20,6.0,500,25,12
4,35,20,20,6.0,500,25,12
4,40,20,20,6.0,500,25,12
4,30,25,25,6.5,600,30,12
4,35,25,25,6.5,600,30,12
4,40,25,25,6.5,600,30,12
4,30,30,20,7.0,500,35,12
4,35,30,20,7.0,500,35,12
4,40,30,20,7.0,500,35,12
4,30,20,25,6.0,600,25,12
4,35,20,25,6.0,600,25,12
4,40,20,25,6.0,600,25,12
4,30,25,20,6.5,500,30,12
4,35,25,20,6.5,500,30,12
4,40,25,20,6.5,500,30,12
4,30,30,25,7.0,600,35,12
4,35,30,25,7.0,600,35,12
4,40,30,25,7.0,600,35,12
0,60,30,20,6.5,400,25,14
0,65,30,20,6.5,400,25,14
0,70,30,20,6.5,400,25,14
0,75,30,20,6.5,400,25,14
0,80,30,20,6.5,400,25,14
0,60,35,25,7.0,500,30,14
0,65,35,25,7.0,500,30,14
0,70,35,25,7.0,500,30,14
0,75,35,25,7.0,500,30,14
0,80,35,25,7.0,500,30,14
0,60,40,30,7.5,600,25,14
0,65,40,30,7.5,600,25,14
0,70,40,30,7.5,600,25,14
0,75,40,30,7.5,600,25,14
0,80,40,30,7.5,600,25,14
0,60,30,25,6.5,400,30,14
0,65,30,25,6.5,400,30,14
0,70,30,25,6.5,400,30,14
0,75,30,25,6.5,400,30,14
0,80,30,25,6.5,400,30,14
0,60,35,30,7.0,500,25,14
0,65,35,30,7.0,500,25,14
0,70,35,30,7.0,500,25,14
0,75,35,30,7.0,500,25,14
0,80,35,30,7.0,500,25,14
0,60,40,20,7.5,600,30,14
0,65,40,20,7.5,600,30,14
0,70,40,20,7.5,600,30,14
0,75,40,20,7.5,600,30,14
0,80,40,20,7.5,600,30,14
0,60,30,30,6.5,400,25,14
0,65,30,30,6.5,400,25,14
0,70,30,30,6.5,400,25,14
0,75,30,30,6.5,400,25,14
0,80,30,30,6.5,400,25,14
0,60,35,20,7.0,500,30,14
0,65,35,20,7.0,500,30,14
0,70,35,20,7.0,500,30,14
0,75,35,20,7.0,500,30,14
0,80,35,20,7.0,500,30,14
0,60,40,25,7.5,600,25,14
0,65,40,25,7.5,600,25,14
0,70,40,25,7.5,600,25,14
0,75,40,25,7.5,600,25,14
0,80,40,25,7.5,600,25,14
0,60,30,20,6.0,500,25,8
0,65,30,20,6.0,500,25,8
0,70,30,20,6.0,500,25,8
0,75,30,20,6.0,500,25,8
0,80,30,20,6.0,500,25,8
0,60,35,25,6.5,600,30,8
0,65,35,25,6.5,600,30,8
0,70,35,25,6.5,600,30,8
0,75,35,25,6.5,600,30,8
0,80,35,25,6.5,600,30,8
0,60,40,30,7.0,700,35,8
0,65,40,30,7.0,700,35,8
0,70,40,30,7.0,700,35,8
0,75,40,30,7.0,700,35,8
0,80,40,30,7.0,700,35,8
0,60,30,25,6.0,500,25,8
0,65,30,25,6.0,500,25,8
0,70,30,25,6.0,500,25,8
0,75,30,25,6.0,500,25,8
0,80,30,25,6.0,500,25,8
0,60,35,30,6.5,600,30,8
0,65,35,30,6.5,600,30,8
0,70,35,30,6.5,600,30,8
0,75,35,30,6.5,600,30,8
0,80,35,30,6.5,600,30,8
0,60,40,20,7.0,700,35,8
0,65,40,20,7.0,700,35,8
0,70,40,20,7.0,700,35,8
0,75,40,20,7.0,700,35,8
0,80,40,20,7.0,700,35,8
0,60,30,30,6.0,500,25,8
0,65,30,30,6.0,500,25,8
0,70,30,30,6.0,500,25,8
0,75,30,30,6.0,500,25,8
0,80,30,30,6.0,500,25,8
0,60,35,20,6.5,600,30,8
0,65,35,20,6.5,600,30,8
0,70,35,20,6.5,600,30,8
0,75,35,20,6.5,600,30,8
0,80,35,20,6.5,600,30,8
0,60,40,25,7.0,700,35,8
0,65,40,25,7.0,700,35,8
0,70,40,25,7.0,700,35,8
0,75,40,25,7.0,700,35,8
0,80,40,25,7.0,700,35,8
4,50,30,20,6.0,600,25,12
4,55,30,20,6.0,600,25,12
4,60,30,20,6.0,600,25,12
4,50,35,25,6.5,700,30,12
4,55,35,25,6.5,700,30,12
4,60,35,25,6.5,700,30,12
4,50,40,20,6.0,600,35,12
4,55,40,20,6.0,600,35,12
4,60,40,20,6.0,600,35,12
4,50,30,25,6.5,700,25,12
4,55,30,25,6.5,700,25,12
4,60,30,25,6.5,700,25,12
4,50,35,20,6.0,600,30,12
4,55,35,20,6.0,600,30,12
4,60,35,20,6.0,600,30,12
4,50,40,25,6.5,700,35,12
4,55,40,25,6.5,700,35,12
4,60,40,25,6.5,700,35,12
0,40,25,10,6.0,500,20,2
0,45,25,10,6.0,500,20,2
0,50,25,10,6.0,500,20,2
0,40,30,15,6.5,600,25,2
0,45,30,15,6.5,600,25,2
0,50,30,15,6.5,600,25,2
0,40,25,15,6.0,500,20,2
0,45,25,15,6.0,500,20,2
0,50,25,15,6.0,500,20,2
0,40,30,10,6.5,600,25,2
0,45,30,10,6.5,600,25,2
0,50,30,10,6.5,600,25,2
4,80,40,40,6.0,1000,25,9
4,85,40,40,6.0,1000,25,9
4,90,40,40,6.0,1000,25,9
4,95,40,40,6.0,1000,25,9
4,100,40,40,6.0,1000,25,9
4,105,40,40,6.0,1000,25,9
4,110,40,40,6.0,1000,25,9
4,115,40,40,6.0,1000,25,9
4,120,40,40,6.0,1000,25,9
4,80,45,45,6.5,1100,30,9
4,85,45,45,6.5,1100,30,9
4,90,45,45,6.5,1100,30,9
4,95,45,45,6.5,1100,30,9
4,100,45,45,6.5,1100,30,9
4,105,45,45,6.5,1100,30,9
4,110,45,45,6.5,1100,30,9
4,115,45,45,6.5,1100,30,9
4,120,45,45,6.5,1100,30,9
4,80,50,50,7.0,1200,35,9
4,85,50,50,7.0,1200,35,9
4,90,50,50,7.0,1200,35,9
4,95,50,50,7.0,1200,35,9
4,100,50,50,7.0,1200,35,9
4,105,50,50,7.0,1200,35,9
4,110,50,50,7.0,1200,35,9
4,115,50,50,7.0,1200,35,9
4,120,50,50,7.0,1200,35,9
4,80,55,55,7.5,1300,25,9
4,85,55,55,7.5,1300,25,9
4,90,55,55,7.5,1300,25,9
4,95,55,55,7.5,1300,25,9
4,100,55,55,7.5,1300,25,9
4,105,55,55,7.5,1300,25,9
4,110,55,55,7.5,1300,25,9
4,115,55,55,7.5,1300,25,9
4,120,55,55,7.5,1300,25,9
4,80,60,60,6.0,1400,30,9
4,85,60,60,6.0,1400,30,9
4,90,60,60,6.0,1400,30,9
4,95,60,60,6.0,1400,30,9
4,100,60,60,6.0,1400,30,9
4,105,60,60,6.0,1400,30,9
4,110,60,60,6.0,1400,30,9
4,115,60,60,6.0,1400,30,9
4,120,60,60,6.0,1400,30,9
4,80,40,45,6.5,1500,35,9
4,85,40,45,6.5,1500,35,9
4,90,40,45,6.5,1500,35,9
4,95,40,45,6.5,1500,35,9
4,100,40,45,6.5,1500,35,9
4,105,40,45,6.5,1500,35,9
4,110,40,45,6.5,1500,35,9
4,115,40,45,6.5,1500,35,9
4,120,40,45,6.5,1500,35,9
4,80,45,50,7.0,1000,25,9
4,85,45,50,7.0,1000,25,9
4,90,45,50,7.0,1000,25,9
4,95,45,50,7.0,1000,25,9
4,100,45,50,7.0,1000,25,9
4,105,45,50,7.0,1000,25,9
4,110,45,50,7.0,1000,25,9
4,115,45,50,7.0,1000,25,9
4,120,45,50,7.0,1000,25,9
4,80,50,55,7.5,1100,30,9
4,85,50,55,7.5,1100,30,9
4,90,50,55,7.5,1100,30,9
4,95,50,55,7.5,1100,30,9
4,100,50,55,7.5,1100,30,9
4,105,50,55,7.5,1100,30,9
4,110,50,55,7.5,1100,30,9
4,115,50,55,7.5,1100,30,9
4,120,50,55,7.5,1100,30,9
4,80,55,60,6.0,1200,35,9
4,85,55,60,6.0,1200,35,9
4,90,55,60,6.0,1200,35,9
4,95,55,60,6.0,1200,35,9
4,100,55,60,6.0,1200,35,9
4,105,55,60,6.0,1200,35,9
4,110,55,60,6.0,1200,35,9
4,115,55,60,6.0,1200,35,9
4,120,55,60,6.0,1200,35,9
4,80,60,40,6.5,1300,25,9
4,85,60,40,6.5,1300,25,9
4,90,60,40,6.5,1300,25,9
4,95,60,40,6.5,1300,25,9
4,100,60,40,6.5,1300,25,9
4,105,60,40,6.5,1300,25,9
4,110,60,40,6.5,1300,25,9
4,115,60,40,6.5,1300,25,9
4,120,60,40,6.5,1300,25,9
4,80,40,50,7.0,1400,30,9
4,85,40,50,7.0,1400,30,9
4,90,40,50,7.0,1400,30,9
4,95,40,50,7.0,1400,30,9
4,100,40,50,7.0,1400,30,9
4,105,40,50,7.0,1400,30,9
4,110,40,50,7.0,1400,30,9
4,115,40,50,7.0,1400,30,9
4,120,40,50,7.0,1400,30,9
4,80,45,55,7.5,1500,35,9
4,85,45,55,7.5,1500,35,9
4,90,45,55,7.5,1500,35,9
4,95,45,55,7.5,1500,35,9
4,100,45,55,7.5,1500,35,9
4,105,45,55,7.5,1500,35,9
4,110,45,55,7.5,1500,35,9
4,115,45,55,7.5,1500,35,9
4,120,45,55,7.5,1500,35,9
4,80,50,60,6.0,1000,25,9
4,85,50,60,6.0,1000,25,9
4,90,50,60,6.0,1000,25,9
4,95,50,60,6.0,1000,25,9
4,100,50,60,6.0,1000,25,9
4,105,50,60,6.0,1000,25,9
4,110,50,60,6.0,1000,25,9
4,115,50,60,6.0,1000,25,9
4,120,50,60,6.0,1000,25,9
4,80,55,40,6.5,1100,30,9
4,85,55,40,6.5,1100,30,9
4,90,55,40,6.5,1100,30,9
4,95,55,40,6.5,1100,30,9
